0, 5000.0 5000.0 9(1202.6475207641572),10(1247.7897156522884),14(516.5290523353699),22(911.9406742975115)
1, 6933.651946762288 7635.212122144261 11(1122.4671430554577),16(991.0377318386304),19(992.3692242366008),20(1085.3938818917152),23(793.6147160258258)
2, 6797.372240068046 1993.1297801465385 12(697.60513857041),15(444.12494440776186)
3, 7979.293590600514 3339.445445241031 6(862.6314200727535),12(1322.1490955228376),15(1430.9330912822384),21(1244.7096432254536)
4, 3115.1247876138796 3764.5538870994806 9(1052.542598102497),17(1144.0357827846126)
5, 5942.598146671886 3671.685196406583 7(145.75221569470673),10(774.8825107918178),14(1319.8375378426754),18(346.12696408658155),22(1049.7587188880013)
6, 8771.527371850065 2998.1265287658753 3(862.6314200727535)
7, 5922.039896985999 3527.390128057838 5(145.75221569470673),10(785.3547026234221),14(1399.045563767126),15(1452.3526645564375),18(275.32674541953924),22(1097.2011049115783)
8, 7988.252781475393 1012.7815917694847 12(1210.3677671488256)
9, 4017.303585008487 4306.697169223288 0(1202.6475207641572),4(1052.542598102497),10(1276.8924509004062),14(910.0697386162792),17(789.7329910107482),22(986.2317428519834)
10, 5173.270151596938 3764.2991344774446 0(1247.7897156522884),5(774.8825107918178),7(785.3547026234221),9(1276.8924509004062),14(774.0954330024217),18(1059.1512727734282),22(377.7540464012674)
11, 6401.6174298208925 8623.58035313007 1(1122.4671430554577)
12, 7484.5393974982435 2113.3555141186935 2(697.60513857041),3(1322.1490955228376),8(1210.3677671488256),15(687.9809903937511)
13, 7821.748847461944 5969.7819920439415 19(1476.6496066082166),20(883.4666252727626),21(1394.6077762458851)
14, 4908.378805376674 4491.661708502822 0(516.5290523353699),5(1319.8375378426754),7(1399.045563767126),9(910.0697386162792),10(774.0954330024217),22(409.5058603698213)
15, 6874.060742616129 2430.583594648287 2(444.12494440776186),3(1430.9330912822384),7(1452.3526645564375),12(687.9809903937511),18(1207.1387460573937)
16, 7809.401377328188 8099.128839660843 1(991.0377318386304),23(368.9791268086169)
17, 3451.7808912939336 4857.934214408586 4(1144.0357827846126),9(789.7329910107482)
18, 6172.418474576391 3412.8677083002744 5(346.12696408658155),7(275.32674541953924),10(1059.1512727734282),15(1207.1387460573937),22(1371.2540414335033)
19, 6549.899936580807 6720.044885026572 1(992.3692242366008),13(1476.6496066082166),20(647.2085918075102)
20, 7181.43643728292 6578.480025013963 1(1085.3938818917152),13(883.4666252727626),19(647.2085918075102),23(1281.375666120815)
21, 7979.763681083319 4584.154999696758 3(1244.7096432254536),13(1394.6077762458851)
22, 4979.049772493983 4088.3000047133673 0(911.9406742975115),5(1049.7587188880013),7(1097.2011049115783),9(986.2317428519834),10(377.7540464012674),14(409.5058603698213),18(1371.2540414335033)
23, 7720.170687004006 7741.101634095792 1(793.6147160258258),16(368.9791268086169),20(1281.375666120815)

