0, 5000.0 5000.0 1(1434.893697869792),10(1117.3420694142133)
1, 3713.770056665766 5636.028660562446 0(1434.893697869792),12(955.7540269372347),14(824.0172745444203)
2, 1776.3374931056464 6761.685816744771 4(815.5712336990989),6(808.3447752621304),14(1462.6947398026944)
3, 3038.0933871890174 2098.554289739913 8(379.6220905594703),11(974.5552620919364)
4, 1334.4949989562888 7447.20142386203 2(815.5712336990989),6(1349.7997138150172)
5, 6445.838528935342 5475.571577982155 9(1009.9503830289843),10(405.1212835937857)
6, 2571.504864569082 6907.047871812503 2(808.3447752621304),4(1349.7997138150172),14(1115.8593840527644)
7, 2676.4725397284483 4007.357631733112 11(1187.1020817154917),12(1401.871343724848)
8, 3235.2253614959664 1774.1287723301584 3(379.6220905594703),11(1254.897702192012)
9, 6863.850710196694 4556.188310515578 5(1009.9503830289843),10(1114.1469486496371),13(924.6532859206062)
10, 6066.2276977157035 5334.083517562161 0(1117.3420694142133),5(405.1212835937857),9(1114.1469486496371)
11, 3342.151844399923 3024.4627158110916 3(974.5552620919364),7(1187.1020817154917),8(1254.897702192012)
12, 2786.380315989299 5404.913907907458 1(955.7540269372347),7(1401.871343724848),14(460.0149821054839)
13, 6578.48153496468 3676.672459043205 9(924.6532859206062)
14, 2916.9556441761506 5846.007851903978 1(824.0172745444203),2(1462.6947398026944),6(1115.8593840527644),12(460.0149821054839)

