0, 5000.0 5000.0 3(1447.8027153925113),4(945.4133445944639),8(1365.639324531597)
1, 4889.310658176872 6506.288621901549 2(1002.8852260911681),4(1293.6136421126848),7(1016.2697557751743)
2, 3896.735219181145 6362.856496440151 1(1002.8852260911681),4(963.1686355716481),9(766.4418149142448)
3, 3817.977400151204 4163.964548512073 0(1447.8027153925113),4(1318.394398161687),5(606.575082707827),6(413.55226401275996),10(1477.7171889069523)
4, 4161.544887506556 5436.805925407264 0(945.4133445944639),1(1293.6136421126848),2(963.1686355716481),3(1318.394398161687),9(1352.2537617650235)
5, 3211.464013927751 4172.615750380448 3(606.575082707827),6(260.5165466003155)
6, 3427.668600638597 4027.2732316952865 3(413.55226401275996),5(260.5165466003155)
7, 5903.892505582967 6564.836819289405 1(1016.2697557751743)
8, 6147.419092170621 4259.459527352175 0(1365.639324531597)
9, 3131.8912202570427 6313.392237031673 2(766.4418149142448),4(1352.2537617650235)
10, 4778.019316044586 3040.5912311688 3(1477.7171889069523)

