0, 5000.0 5000.0 3(1115.9238692433291),7(1314.307150217137),14(422.286416706153),15(1272.2095302564865)
1, 7005.840342507032 4124.141984497061 2(1280.2129994258503),15(1244.5533957654804),16(1405.7831637216436),18(1459.8809383766406)
2, 5800.651762969662 3692.325111677542 1(1280.2129994258503),15(295.837990688829),16(216.6908455588708)
3, 4865.198140024038 6107.7520212096315 0(1115.9238692433291),11(1119.0247914678691),14(1394.3628137610438)
4, 1069.4955911830934 4029.8372327453762 5(1459.6617405108966)
5, 2333.8117240834963 4759.300811547684 4(1459.6617405108966),6(1231.4396989886866)
6, 3496.770801770922 4354.3688223572035 5(1231.4396989886866),7(328.7783147379983),14(1238.9998291482098),17(1233.5193346058352)
7, 3817.6432749546643 4426.034966350771 0(1314.307150217137),6(328.7783147379983),14(911.8289268377425),17(1465.6377894643692)
8, 8582.228533819329 5841.824011735667 9(455.830609805805),18(990.606440022313)
9, 8732.186774728985 6272.281989730283 8(455.830609805805),18(1350.9060098679386)
10, 3052.1310848631265 1455.7407844201398 13(721.4762899942001),19(783.3468677054141)
11, 4524.217510068208 7173.5609599573945 3(1119.0247914678691)
12, 4338.82472841323 3014.44129896948 16(1491.9454062972138),17(1425.4548473765476)
13, 2896.99828617488 2160.3412753332154 10(721.4762899942001),17(1096.9434685304689),19(1141.228247982782)
14, 4678.750971572479 4725.910818402301 0(422.286416706153),3(1394.3628137610438),6(1238.9998291482098),7(911.8289268377425),15(1317.2981250978346)
15, 5768.926431013493 3986.4570889378774 0(1272.2095302564865),1(1244.5533957654804),2(295.837990688829),14(1317.2981250978346),16(506.3727997947358)
16, 5756.191483246048 3480.244452314373 1(1405.7831637216436),2(216.6908455588708),12(1491.9454062972138),15(506.3727997947358)
17, 2934.0994853593015 3256.657139567029 6(1233.5193346058352),7(1465.6377894643692),12(1425.4548473765476),13(1096.9434685304689)
18, 7688.490806342584 5414.584039941848 1(1459.8809383766406),8(990.606440022313),9(1350.9060098679386)
19, 2320.6993698687033 1175.312609223352 10(783.3468677054141),13(1141.228247982782)

