0, 5000.0 5000.0 1(1287.8708620037564),3(1478.6975584197733),5(1148.1141211825686),11(1491.7784727286787)
1, 6269.2533863102435 4781.809261107905 0(1287.8708620037564),5(562.5522503722476),7(1369.5932660457133),11(297.7439334076198)
2, 3723.3215755856972 2191.219687282865 4(972.9425312453228),12(316.9017176955027)
3, 4661.335746351457 6439.393272381552 0(1478.6975584197733)
4, 3969.872769913946 3132.4049388042486 2(972.9425312453228),6(1456.252804113549),9(1498.583672963721),12(810.9471207610487)
5, 5932.952585955876 4330.8471717036045 0(1148.1141211825686),1(562.5522503722476),6(1360.6300130722325),11(516.0909592353194)
6, 5424.7313268168855 3068.6961568752986 4(1456.252804113549),5(1360.6300130722325)
7, 7388.82366326484 5570.69969035494 1(1369.5932660457133),10(1211.9835044586634),11(1433.424788630451)
8, 7685.0328330624 7144.150407097461 10(756.3895645149063)
9, 2539.9775218560562 3580.9053339600423 4(1498.583672963721)
10, 7049.384397007029 6734.17938489295 7(1211.9835044586634),8(756.3895645149063)
11, 6412.762345528242 4520.932607293869 0(1491.7784727286787),1(297.7439334076198),5(516.0909592353194),7(1433.424788630451)
12, 4011.7343646618574 2322.5389995551673 2(316.9017176955027),4(810.9471207610487)

