0, 5000.0 5000.0 1(1092.6867089484062),4(1073.54650298235),7(1433.833415792208),12(1187.219701639237),16(1460.7469993984494)
1, 4530.631480585668 5986.74081546032 0(1092.6867089484062),2(663.620853879372),7(1031.8842644727763),12(1329.9709168180084)
2, 4914.989606245247 6527.722764274735 1(663.620853879372),8(1195.0443469041545),12(1168.8426957445301)
3, 3136.536166627214 7963.5986963342475 8(1371.2859259492775),13(833.9934450211148)
4, 6033.484099967812 4709.461346496968 0(1073.54650298235),11(1058.1945210585593),12(1133.0740770122286),16(1316.4699325405104)
5, 6543.009391640219 7095.033451413791 12(1443.8772048533517)
6, 6174.665245485163 1209.0066643093742 9(928.7462330212),15(1353.964415394047)
7, 3642.452355994381 5461.457103637103 0(1433.833415792208),1(1031.8842644727763)
8, 4468.135006398542 7636.078283800585 2(1195.0443469041545),3(1371.2859259492775),13(668.0179756999524)
9, 5540.907735952581 530.0950467462862 6(928.7462330212)
10, 5161.12724559684 2958.552884407132 15(985.1364191925128),16(652.8003115193605)
11, 7027.70333819418 4347.102752368261 4(1058.1945210585593),14(888.6151625952625)
12, 5851.065537399894 5827.754837503586 0(1187.219701639237),1(1329.9709168180084),2(1168.8426957445301),4(1133.0740770122286),5(1443.8772048533517)
13, 3963.255588817993 8073.50803766032 3(833.9934450211148),8(668.0179756999524)
14, 7263.515492445833 3490.347515966755 11(888.6151625952625)
15, 5060.65553924823 1978.5532922425 6(1353.964415394047),10(985.1364191925128)
16, 5352.948656324539 3582.534288862593 0(1460.7469993984494),4(1316.4699325405104),10(652.8003115193605)

